doc_id,document,query,label,annotation_id,label_id,exp_split
2841017,"BellSouth also added 654,000 net long-distance customers in the third quarter.","BellSouth added 111,000 DSL customers during the quarter to reach a total of 1.3m subscribers.
",0,2841017_2841005,semantic equivalence,train
1000821,"The day after Wilkie resigned, Howard said in a televised address that Iraq possessed ""chemical and biological weapons capable of causing death and destruction on a mammoth scale"".","In a televised address back in March, Mr Howard declared Iraq had weapons capable of ""causing death and destruction on a mammoth scale"".
",1,1000821_1000957,paraphrase,train
2306149,"The Dow Jones industrial average .DJI slipped 9.54 points, or 0.1 percent, at 9,558.92.","The blue-chip Dow Jones industrial average eased 44 points, or 0.47 percent, to 9,543, after scoring five consecutive up sessions.
",0,2306149_2305958,semantic equivalence,train
3413305,"Earlier on Monday, Grant Thornton SpA repeated previous statements that it was ""a victim of fraudulent action"".","Grant Thornton claims that it too was the “victim” of a fraud.
",1,3413305_3413321,paraphrase,train
1657872,"The winner of this year's Most Popular New Talent Logie, Goodrem first went to a specialist on Monday feeling tired and unwell.","She first went to a specialist for initial tests last Monday, feeling tired and unwell.
",0,1657872_1657996,semantic equivalence,train
2980753,"All three were studied for fingerprints, DNA and other traces of evidence, but prosecutors have not yet testified to what, if anything, they yielded.","All three were studied for fingerprints, DNA and other traces of evidence, but there has been no testimony yet about what the tests might have yielded.
",1,2980753_2980614,paraphrase,train
137017,Cambone said U.S forces found the tractor-trailer April 19 at a Kurdish checkpoint near the city of Mosul in northern Iraq.,"Kurdish forces at a checkpoint near Mosul in northern Iraq seized the trailer on April 19.
",0,137017_136883,semantic equivalence,train
1300475,"Sony Ericsson also said it would shut down its GSM/UMTS R&D center in Munich, Germany, to increase profitability.","Sony Ericsson also said it plans to close its R&D site in Munich, Germany, for GSM and UMTS handsets.
",0,1300475_1300604,semantic equivalence,train
672171,J.D. Edwards shareholders will receive 0.86 of a share of PeopleSoft for each share of J.D. Edwards.,"Shareholders will get 0.86 PeopleSoft share, or 13.11, for each J.D. Edwards share, based on recent trading prices.
",1,672171_672222,paraphrase,train
274160,"That failure to act contributed to September the 11th and the failure to act today continues (to put) Americans in a vulnerable circumstance,"" Graham said.","""That failure to act contributed to September 11 and the failure to act today continues [to put] Americans in a vulnerable circumstance,"" said Graham.
",1,274160_274343,paraphrase,train
1809428,"The Intel C++ Compiler for Platform Builder for Microsoft .NET is available for the suggested list price of 1,499 and is intended for OEM and system integrator use.","The Intel C++ Compiler for Platform Builder for Microsoft Windows CE.Net is available for 1,499 and is intended for use by device manufacturers and systems integrators.
",1,1809428_1809439,paraphrase,train
1674771,"""There were,"" said board member and Nobel-prize winning Stanford physicist Douglas Osheroff, ""some extremely bad decisions.","Board member Douglas Osheroff, a Nobel-prize winning Stanford physicist, said: ""There were some extremely bad decisions.
",1,1674771_1674720,paraphrase,train
2570300,He later learned that the incident was caused by the Concorde's sonic boom.,"He later found out the alarming incident had been caused by Concorde's powerful sonic boom.
",1,2570300_2570358,paraphrase,train
1528193,"Zulifquar Ali, a worshiper slightly wounded by shrapnel, said the attackers first targeted the mosque's guards.","Witness Zulfiqar Ali, who was slightly wounded by shrapnel, said the attackers had focused on the mosque's guards.
",1,1528193_1528083,paraphrase,train
960580,He said the problem needs to be corrected before the space shuttle fleet is cleared to fly again.,"He said the prob lem needs to be corrected before the space shuttle fleet flies again.
",1,960580_960694,paraphrase,train
758457,"Doctors would face fines and up to two years in prison for performing the procedure, except as a lifesaving step.","Physicians who perform the procedure would face up to two years in prison, under the bill.
",0,758457_758501,semantic equivalence,train
667083,"""We make no apologies for finding every legal way possible to protect the American public from further terrorist attack,"" Barbara Comstock said.","""We make no apologies for finding every legal way possible to protect the American public from further terrorist attacks,"" said Barbara Comstock, Ashcroft's press secretary.
",1,667083_666922,paraphrase,train
264662,"Since March 11, when the market's major indices were at their lowest levels since hitting multi-year lows in October, the tech-laden Nasdaq has climbed nearly 20 per cent.","Since March 11, when the markets major indexes were at their lowest levels since hitting multiyear lows in October, the tech-laden Nasdaq has climbed nearly 20 percent.
",1,264662_264632,paraphrase,train
2046156,"The two men, whose names were not released, both were using Pakistani passports and were seen together at the airport earlier in the evening, police said.","The men had Pakistani passports and reportedly were seen together at the airport earlier in the evening, law enforcement sources said.
",1,2046156_2046137,paraphrase,train
2854798,"""We've put a lot of effort and energy into improving our patching progress, probably later than we should have.","""We have put a lot of energy into patching, later than we should have,"" he said.
",1,2854798_2854832,paraphrase,train
232420,Rebels sought to consolidate their grip on a troubled northeastern Congolese town Tuesday after a week of fighting that killed at least 112 people.,"Rebels consolidated their grip on a troubled northeastern Congolese town Tuesday as residents identified at least 112 dead after a week of fighting.
",1,232420_232708,paraphrase,train
1276799,This was around the time Congress was debating a resolution granting the President broad authority to wage war.,"Within four days, the House and Senate overwhelmingly endorsed a resolution granting the president authority to go to war.
",0,1276799_1276920,semantic equivalence,train
2046138,"After their arrests, the men told investigators they paid to be smuggled into Blaine, Wash., from Canada last month, two sources said.","After their arrests, the men told investigators they paid to be smuggled into the United States from Canada last month.
",1,2046138_2046157,paraphrase,train
1822540,"But Adora Obi Nweze, the NAACP state president, said the state only tried to prove its conclusion of suicide, rather than consider the possibility of murder.","Adora Obi Nweze, the NAACP state president, said the state has refused to consider the possibility of murder.
",0,1822540_1822921,semantic equivalence,train
